"","month","calYear","count","sitename","sitelat","sitelong","equipNO"
"1469","11",2014,555,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1470","12",2014,981,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1471","01",2015,1441,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1472","02",2015,1007,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1473","03",2015,953,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1474","04",2015,1223,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1475","05",2015,512,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1476","06",2015,132,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1477","07",2015,109,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1478","08",2015,122,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1479","09",2015,229,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1480","10",2015,673,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1481","11",2015,696,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1482","12",2015,1051,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1483","01",2016,1277,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1484","02",2016,973,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1485","03",2016,1172,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1486","04",2016,1008,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1487","05",2016,467,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1488","06",2016,251,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1489","07",2016,159,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1490","08",2016,68,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1491","09",2016,220,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1492","10",2016,548,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1493","11",2016,676,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1494","12",2016,1076,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1495","01",2017,1300,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1496","02",2017,818,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1497","03",2017,936,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1498","04",2017,1261,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1499","05",2017,374,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1500","06",2017,307,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1501","07",2017,131,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1502","08",2017,460,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1503","09",2017,266,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1504","10",2017,659,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1505","11",2017,663,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1506","12",2017,741,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1507","01",2018,673,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1508","02",2018,701,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1509","03",2018,712,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1510","04",2018,431,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1511","05",2018,211,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1512","06",2018,125,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1513","07",2018,62,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1514","08",2018,41,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1515","09",2018,140,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1516","10",2018,288,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1517","11",2018,325,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1518","12",2018,740,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1519","01",2019,1189,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1520","02",2019,1121,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1521","03",2019,1594,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1522","04",2019,1738,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1523","05",2019,579,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1524","06",2019,347,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1525","07",2019,192,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1526","08",2019,144,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1527","09",2019,347,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1528","06",2008,141,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1529","07",2008,254,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1530","08",2008,139,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1531","09",2008,288,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1532","10",2008,621,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1533","11",2008,1062,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1534","12",2008,1412,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1535","01",2009,1762,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1536","02",2009,1873,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1537","03",2009,1893,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1538","04",2009,1258,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1539","05",2009,333,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1540","06",2009,169,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1541","07",2009,276,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1542","08",2009,213,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1543","09",2009,325,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1544","10",2009,730,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1545","11",2009,1304,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1546","12",2009,1498,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1547","01",2010,2063,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1548","02",2010,1799,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1549","03",2010,2093,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1550","04",2010,1526,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1551","05",2010,362,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1552","06",2010,185,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1553","07",2010,255,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1554","08",2010,141,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1555","09",2010,360,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1556","10",2010,672,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1557","11",2010,1192,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1558","12",2010,1138,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1559","01",2011,1553,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1560","02",2011,1401,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1561","03",2011,1518,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1562","04",2011,921,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1563","05",2011,284,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1564","06",2011,134,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1565","07",2011,179,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1566","08",2011,127,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1567","09",2011,283,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1568","10",2011,617,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1569","11",2011,1226,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1570","12",2011,1293,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1571","01",2012,1865,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1572","02",2012,1593,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1573","03",2012,1281,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1574","04",2012,1029,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1575","05",2012,246,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1576","06",2012,216,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1577","07",2012,185,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1578","08",2012,96,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1579","09",2012,224,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1580","10",2012,602,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1581","11",2012,1093,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1582","12",2012,1484,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1583","01",2013,1740,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1584","02",2013,1589,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1585","03",2013,1695,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1586","04",2013,928,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1587","05",2013,304,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1588","06",2013,167,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1589","07",2013,229,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1590","08",2013,95,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1591","09",2013,238,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1592","10",2013,562,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1593","11",2013,946,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1594","12",2013,1283,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1595","01",2014,1369,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1596","02",2014,1152,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1597","03",2014,1096,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1598","04",2014,827,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1599","05",2014,310,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1600","06",2014,163,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1601","07",2014,228,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1602","08",2014,129,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1603","09",2014,212,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1604","10",2014,539,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1605","11",2014,1035,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1606","12",2014,1378,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1607","01",2015,1662,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1608","02",2015,1537,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1609","03",2015,1483,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1610","04",2015,756,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1611","05",2015,213,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1612","06",2015,107,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1613","07",2015,284,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1614","08",2015,108,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1615","09",2015,221,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1616","10",2015,458,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1617","11",2015,986,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1618","12",2015,1478,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1619","01",2016,1671,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1620","02",2016,1974,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1621","03",2016,1855,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1622","04",2016,1082,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1623","05",2016,231,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1624","06",2016,153,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1625","07",2016,232,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1626","08",2016,136,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1627","09",2016,262,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1628","10",2016,353,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1629","11",2016,526,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1630","12",2016,631,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1631","01",2017,802,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1632","02",2017,833,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1633","03",2017,627,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1634","04",2017,519,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1635","05",2017,160,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
"1636","06",2017,163,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.0948321957883,174.233970182954,100065282
